0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0,0,0,0,0,0,0.05985,0.457254,0.983934,1.46034,1.3167,1.649466,2.027718,1.972656,1.860138,1.53216,1.115604,0.375858,0.081396,0,0,0,0,0
0,0,0,0,0,0,0.026334,0.234612,0.519498,1.027026,1.098846,1.450764,1.242486,1.20897,0.483588,0.967176,0.380646,0.548226,0.07182,0,0,0,0,0
0,0,0,0,0,0,0.026334,0.093366,0.237006,0.677502,1.074906,1.204182,0.835506,0.81396,0.773262,0.96957,0.41895,0.225036,0.050274,0,0,0,0,0
0,0,0,0,0,0,0.064638,0.148428,0.172368,0.244188,0.306432,0.351918,0.368676,0.3591,0.495558,0.555408,0.512316,0.210672,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.062244,0.399798,0.845082,1.04139,1.513008,1.37655,1.599192,1.5561,1.194606,0.988722,0.433314,0.296856,0.043092,0,0,0,0,0
0,0,0,0,0,0,0.062244,0.19152,0.368676,0.548226,0.713412,1.098846,0.979146,0.955206,0.971964,0.98154,0.292068,0.158004,0.043092,0,0,0,0,0
0,0,0,0,0,0,0.055062,0.16758,0.260946,0.474012,0.653562,0.469224,0.509922,0.495558,0.457254,0.485982,0.366282,0.186732,0.043092,0,0,0,0,0
0,0,0,0,0,0,0.076608,0.316008,0.505134,0.63441,0.713412,0.833112,0.818748,0.797202,1.49625,1.453158,0.720594,0.416556,0.110124,0,0,0,0,0
0,0,0,0,0,0,0.07182,0.098154,0.804384,0.780444,1.5561,1.924776,2.161782,2.10672,1.553706,1.414854,0.864234,0.605682,0.153216,0,0,0,0,0
0,0,0,0,0,0,0.07182,0.469224,0.943236,1.417248,1.7955,1.994202,2.176146,2.121084,1.840986,1.299942,0.627228,0.316008,0.19152,0,0,0,0,0
0,0,0,0,0,0,0.069426,0.37107,0.433314,1.194606,1.666224,2.04687,2.176146,2.123478,1.656648,0.967176,0.749322,0.464436,0.15561,0,0,0,0,0
0,0,0,0,0,0,0.062244,0.399798,0.907326,1.414854,1.781136,1.994202,2.20248,2.147418,1.493856,1.249668,0.907326,0.533862,0.158004,0,0,0,0,0
0,0,0,0,0,0,0.07182,0.308826,0.916902,1.343034,1.836198,1.529766,1.829016,1.785924,0.840294,1.589616,1.11321,0.648774,0.045486,0,0,0,0,0
0,0,0,0,0,0,0.064638,0.363888,0.959994,1.110816,1.702134,1.271214,1.50822,1.47231,1.302336,1.359792,0.959994,0.330372,0.076608,0,0,0,0,0
0,0,0,0,0,0,0.069426,0.46683,0.390222,1.070118,1.788318,1.431612,2.037294,1.989414,1.838592,1.38852,0.964782,0.641592,0.198702,0,0,0,0,0
0,0,0,0,0,0,0.055062,0.435708,0.888174,1.36458,0.88578,2.10672,2.16657,2.116296,1.216152,1.366974,1.110816,0.497952,0.10773,0,0,0,0,0
0,0,0,0,0,0,0.067032,0.44289,0.90972,1.398096,1.754802,2.087568,2.168964,2.11869,1.869714,1.524978,1.103634,0.579348,0.201096,0,0,0,0,0
0,0,0,0,0,0,0.057456,0.462042,0.952812,1.431612,1.582434,1.565676,1.97505,1.929564,1.922382,1.541736,1.139544,0.581742,0.177156,0,0,0,0,0
0,0,0,0,0,0,0.064638,0.378252,0.433314,1.201788,1.266426,0.854658,1.59201,1.5561,0.907326,1.405278,1.062936,0.632016,0.134064,0,0,0,0,0
0,0,0,0,0,0,0.052668,0.181944,0.280098,0.519498,0.679896,0.548226,0.509922,0.545832,0.332766,0.31122,0.234612,0.124488,0.043092,0,0,0,0,0
0,0,0,0,0,0,0.045486,0.146034,0.280098,0.416556,0.746928,0.653562,0.938448,1.122786,0.65835,0.332766,0.258552,0.186732,0.04788,0,0,0,0,0
0,0,0,0,0,0,0.050274,0.14364,0.186732,0.52668,0.768474,1.417248,0.77805,1.12518,0.938448,0.593712,0.474012,0.196308,0.112518,0,0,0,0,0
0,0,0,0,0,0,0.040698,0.29925,0.471618,0.988722,1.072512,0.938448,0.620046,1.632708,1.797894,1.237698,0.98154,0.64638,0.177156,0,0,0,0,0
0,0,0,0,0,0,0.045486,0.351918,0.584136,0.727776,0.768474,0.675108,0.569772,0.687078,0.952812,1.285578,0.77805,0.49077,0.138852,0,0,0,0,0
0,0,0,0,0,0,0.050274,0.37107,0.617652,1.247274,1.381338,1.728468,1.69974,1.211364,1.551312,0.976752,1.000692,0.45486,0.198702,0,0,0,0,0
0,0,0,0,0,0,0.043092,0.25137,0.26334,0.373464,0.653562,1.180242,0.653562,0.62244,1.036602,0.770868,0.672714,0.421344,0.088578,0,0,0,0,0
0,0,0,0,0,0,0.04788,0.220248,0.402192,0.531468,0.58653,0.744534,0.711018,0.569772,0.57456,0.49077,0.361494,0.160398,0.050274,0,0,0,0,0
0,0,0,0,0,0,0.033516,0.217854,0.32319,0.541044,0.596106,0.912114,0.768474,1.129968,0.782838,0.567378,0.38304,0.253764,0.067032,0,0,0,0,0
0,0,0,0,0,0,0.03591,0.253764,0.52668,0.833112,0.835506,1.386126,1.738044,2.001384,1.824228,1.010268,0.5985,0.423738,0.141246,0,0,0,0,0
0,0,0,0,0,0,0.04788,0.37107,0.50274,0.871416,1.551312,1.498644,1.074906,2.121084,1.84338,1.450764,0.316008,0.246582,0.045486,0,0,0,0,0
0,0,0,0,0,0,0.040698,0.232218,0.337554,0.485982,0.596106,1.83141,2.125872,2.123478,1.876896,1.524978,0.663138,0.612864,0.050274,0,0,0,0,0
0,0,0,0,0,0,0.045486,0.402192,0.488376,0.99351,1.714104,2.077992,1.75959,2.109114,1.49625,0.557802,0.428526,0.509922,0.122094,0,0,0,0,0
0,0,0,0,0,0,0.03591,0.296856,0.576954,0.612864,1.012662,1.467522,1.989414,2.025324,1.479492,1.16109,0.691866,0.399798,0.05985,0,0,0,0,0
0,0,0,0,0,0,0.040698,0.349524,0.833112,0.763686,1.740438,1.931958,2.113902,1.357398,1.060542,1.01745,0.890568,0.423738,0.04788,0,0,0,0,0
0,0,0,0,0,0,0.038304,0.416556,0.519498,0.948024,1.153908,1.718892,1.766772,2.133054,1.738044,1.151514,0.80199,0.497952,0.177156,0,0,0,0,0
0,0,0,0,0,0,0.038304,0.368676,0.830718,1.106028,1.553706,1.98702,1.750014,2.0349,1.553706,1.259244,1.12518,0.588924,0.177156,0,0,0,0,0
0,0,0,0,0,0,0.03591,0.390222,0.76608,0.948024,1.426824,2.077992,2.085174,1.881684,1.826622,1.522584,1.144332,0.615258,0.165186,0,0,0,0,0
0,0,0,0,0,0,0.026334,0.409374,0.816354,1.264032,1.012662,1.857744,2.204874,1.900836,1.778742,1.441188,1.12518,0.627228,0.184338,0,0,0,0,0
0,0,0,0,0,0,0.031122,0.40698,0.80199,0.799596,1.61595,2.006172,2.125872,0.928872,1.745226,0.687078,0.483588,0.457254,0.14364,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.337554,0.86184,1.37655,1.601586,1.129968,1.56807,2.061234,1.730862,1.539342,1.031814,0.363888,0.098154,0,0,0,0,0
0,0,0,0,0,0,0.028728,0.34713,0.433314,1.175454,1.321488,1.709316,1.83141,2.164176,1.931958,1.515402,1.144332,0.58653,0.19152,0,0,0,0,0
0,0,0,0,0,0,0.033516,0.402192,0.892962,1.378944,1.261638,2.073204,2.207268,1.467522,1.953504,1.599192,0.847476,0.643986,0.148428,0,0,0,0,0
0,0,0,0,0,0,0.026334,0.308826,0.892962,1.30473,1.666224,1.869714,1.89126,2.16657,1.955898,1.599192,0.986328,0.45486,0.1197,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.234612,0.679896,1.378944,1.515402,1.599192,1.611162,2.006172,1.84338,1.560888,1.06533,0.193914,0.045486,0,0,0,0,0
0,0,0,0,0,0,0.021546,0.253764,0.797202,1.378944,1.793106,1.989414,1.249668,1.47231,1.390914,0.608076,0.720594,0.464436,0.088578,0,0,0,0,0
0,0,0,0,0,0,0.021546,0.316008,0.289674,0.811566,0.84987,1.390914,1.206576,0.600894,0.447678,0.632016,0.952812,0.225036,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.13167,0.385434,0.385434,0.624834,0.49077,0.399798,0.373464,0.337554,0.399798,0.37107,0.344736,0.062244,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.280098,0.56259,0.505134,0.581742,1.127574,1.070118,1.386126,0.787626,0.775656,0.457254,0.260946,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.016758,0.129276,0.469224,0.605682,0.660744,0.493164,1.398096,1.534554,1.122786,0.878598,0.53865,0.387828,0.153216,0,0,0,0,0
0,0,0,0,0,0,0.021546,0.256158,0.404586,0.761292,1.793106,1.278396,1.216152,1.311912,0.775656,0.689472,1.115604,0.615258,0.102942,0,0,0,0,0
0,0,0,0,0,0,0.031122,0.265734,0.339948,1.378944,1.833804,2.10672,2.14263,2.020536,1.936746,1.197,1.122786,0.699048,0.19152,0,0,0,0,0
0,0,0,0,0,0,0.028728,0.28728,0.428526,0.773262,0.63441,1.117998,1.235304,0.699048,0.830718,1.366974,0.629622,0.368676,0.045486,0,0,0,0,0
0,0,0,0,0,0,0.028728,0.15561,0.962388,1.465128,0.904932,1.438794,2.300634,2.037294,1.840986,1.383732,0.864234,0.512316,0.201096,0,0,0,0,0
0,0,0,0,0,0,0.026334,0.256158,0.57456,0.845082,1.417248,1.936746,2.044476,1.800288,1.146726,0.672714,0.58653,0.356706,0.198702,0,0,0,0,0
0,0,0,0,0,0,0.02394,0.330372,0.450072,0.852264,0.924084,0.962388,0.845082,0.651168,0.517104,0.327978,0.253764,0.174762,0.062244,0,0,0,0,0
0,0,0,0,0,0,0.021546,0.213066,0.459648,0.76608,0.737352,0.55062,0.495558,0.799596,0.617652,0.332766,0.495558,0.306432,0.057456,0,0,0,0,0
0,0,0,0,0,0,0.02394,0.253764,0.761292,0.928872,1.314306,0.869022,1.321488,1.383732,1.012662,1.098846,0.284886,0.21546,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.325584,0.68229,1.106028,0.828324,0.727776,1.290366,0.9576,0.423738,0.34713,0.2394,0.129276,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.016758,0.148428,0.605682,0.474012,0.711018,1.122786,1.036602,1.773954,1.678194,0.380646,0.416556,0.17955,0.064638,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.15561,0.469224,0.509922,0.519498,0.593712,0.62244,0.696654,0.722988,0.483588,0.306432,0.124488,0.038304,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.165186,0.313614,0.292068,0.387828,0.385434,0.363888,0.375858,0.3591,0.375858,0.32319,0.201096,0.038304,0,0,0,0,0
0,0,0,0,0,0,0.019152,0.181944,0.43092,0.450072,0.553014,0.548226,0.62244,0.780444,0.620046,0.34713,0.351918,0.260946,0.088578,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.304038,0.660744,0.866628,0.61047,0.737352,1.505826,0.541044,1.386126,0.569772,0.28728,0.129276,0.055062,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.256158,0.737352,0.632016,1.283184,1.247274,1.062936,1.201788,1.283184,1.05336,0.457254,0.378252,0.122094,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.289674,0.615258,0.605682,1.249668,1.982232,0.79002,1.498644,1.058148,1.20897,0.38304,0.337554,0.03591,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.217854,0.643986,1.038996,1.182636,1.570464,1.060542,1.826622,0.816354,0.99351,0.782838,0.368676,0.050274,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.196308,0.65835,0.895356,1.857744,1.395702,1.812258,0.684684,0.608076,0.94563,0.7182,0.52668,0.08379,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.349524,0.81396,0.895356,1.778742,2.176146,1.919988,1.764378,1.886472,1.546524,0.89775,0.591318,0.098154,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.320796,0.81396,1.189818,1.745226,2.044476,1.919988,1.61595,1.709316,1.32867,1.129968,0.500346,0.038304,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.38304,0.904932,1.44837,1.649466,1.513008,1.864926,2.245572,1.970262,1.474704,1.10124,0.603288,0.13167,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.416556,0.928872,1.18503,1.829016,2.149812,2.231208,2.188116,0.69426,1.558494,0.974358,0.617652,0.124488,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.354312,0.914508,1.455552,1.886472,2.176146,2.212056,2.235996,1.970262,1.474704,1.110816,0.368676,0.117306,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.339948,0.89775,1.28079,1.189818,0.617652,0.828324,1.455552,0.519498,0.507528,0.284886,0.301644,0.057456,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.217854,0.69426,0.770868,0.687078,0.828324,1.486674,1.158696,1.242486,1.297548,0.749322,0.409374,0.114912,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.31122,0.464436,0.608076,1.031814,1.809864,2.207268,2.235996,2.003778,1.623132,1.132362,0.426132,0.074214,0,0,0,0,0
0,0,0,0,0,0,0.01197,0.282492,0.450072,0.77805,1.58004,1.242486,0.833112,0.811566,0.926478,0.955206,0.50274,0.282492,0.026334,0,0,0,0,0
0,0,0,0,0,0,0.016758,0.409374,0.86184,1.4364,1.793106,2.125872,2.21445,2.16657,1.948716,1.548918,1.120392,0.57456,0.07182,0,0,0,0,0
0,0,0,0,0,0,0.016758,0.409374,0.876204,1.41246,1.335852,1.838592,1.838592,2.20248,1.994202,1.608768,1.015056,0.366282,0.055062,0,0,0,0,0
0,0,0,0,0,0,0.01197,0.318402,0.687078,0.734958,0.785232,1.355004,1.287972,1.86732,1.778742,1.44837,1.060542,0.344736,0.040698,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.40698,0.940842,1.44837,1.881684,2.168964,2.28627,2.200086,1.95111,1.594404,0.643986,0.181944,0.019152,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.28728,0.89775,1.455552,1.062936,1.410066,1.874502,1.72368,1.438794,1.54413,1.08927,0.476406,0.019152,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.41895,0.948024,1.481886,1.900836,2.195298,2.312604,2.245572,2.006172,1.61595,1.108422,0.569772,0.086184,0,0,0,0,0
0,0,0,0,0,0,0.01197,0.368676,0.696654,1.309518,1.888866,2.195298,2.26233,2.197692,2.001384,1.608768,1.108422,0.56259,0.081396,0,0,0,0,0
0,0,0,0,0,0,0.014364,0.414162,0.959994,1.453158,1.884078,1.438794,2.307816,2.240784,1.996596,1.60398,1.019844,0.416556,0.069426,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.416556,0.948024,1.343034,1.690164,2.044476,2.161782,2.097144,1.991808,1.56807,1.096452,0.541044,0.05985,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.361494,0.794808,0.840294,1.505826,1.754802,1.773954,1.718892,1.52019,1.59201,1.08927,0.541044,0.026334,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.361494,0.55062,1.05336,0.75411,0.567378,0.569772,0.55062,0.615258,0.253764,0.292068,0.09576,0.02394,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.37107,0.699048,1.225728,0.988722,1.223334,1.204182,1.168272,1.630314,1.151514,1.012662,0.093366,0.021546,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.08379,0.725382,1.139544,1.290366,0.581742,2.061234,1.996596,0.435708,0.49077,0.737352,0.17955,0.019152,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.280098,0.318402,0.62244,1.407672,0.588924,0.667926,0.64638,0.378252,0.289674,0.174762,0.100548,0.019152,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.387828,0.828324,0.588924,1.345428,1.71171,1.08927,1.055754,0.689472,0.53865,0.617652,0.344736,0.026334,0,0,0,0,0
0,0,0,0,0,0,0.009576,0.409374,0.92169,1.371762,1.896048,2.113902,2.267118,2.19051,1.587222,1.295154,0.517104,0.33516,0.014364,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.354312,0.615258,0.962388,1.383732,2.173752,1.170666,1.129968,1.261638,0.804384,1.038996,0.304038,0.028728,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.373464,0.928872,1.465128,1.893654,2.171358,2.276694,2.197692,1.93914,1.536948,1.02942,0.481194,0.014364,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.210672,0.950418,1.441188,0.711018,1.546524,1.290366,1.24488,1.900836,1.474704,0.98154,0.459648,0.014364,0,0,0,0,0
0,0,0,0,0,0,0.007182,0.387828,0.948024,1.450764,1.524978,2.140236,1.062936,1.024632,1.872108,1.50822,0.971964,0.392616,0.016758,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.32319,0.643986,1.048572,1.840986,1.71171,2.104326,2.030112,1.886472,0.845082,0.73017,0.459648,0.007182,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.344736,0.773262,1.357398,0.746928,0.792414,1.434006,1.381338,1.110816,1.13715,0.679896,0.260946,0.007182,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.392616,0.919296,1.462734,1.800288,1.563282,2.037294,1.960686,1.814652,1.419642,0.93366,0.339948,0.004788,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.342342,0.703836,0.713412,0.797202,0.842688,1.225728,1.177848,1.852956,1.48428,0.9576,0.402192,0.016758,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.174762,0.74214,1.254456,1.414854,1.311912,1.872108,1.797894,0.29925,0.253764,0.292068,0.416556,0.014364,0,0,0,0,0
0,0,0,0,0,0,0.004788,0.37107,0.660744,0.392616,1.582434,2.0349,2.204874,2.11869,1.218546,1.189818,0.557802,0.313614,0.009576,0,0,0,0,0
0,0,0,0,0,0,0,0.13167,0.38304,0.246582,0.296856,0.354312,0.5985,0.57456,0.761292,0.512316,0.28728,0.100548,0.002394,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.258552,0.936054,1.450764,1.86732,2.137842,2.233602,2.14263,1.86732,0.871416,0.162792,0.07182,0.002394,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.390222,0.93366,1.44837,1.864926,2.133054,2.22642,2.135448,1.860138,1.398096,0.15561,0.07182,0,0,0,0,0,0
0,0,0,0,0,0,0.002394,0.282492,0.667926,0.773262,1.050966,1.805076,1.910412,1.83141,1.62792,0.232218,0.15561,0.114912,0,0,0,0,0,0
0,0,0,0,0,0,0,0.248976,0.591318,1.007874,1.086876,1.06533,1.20897,1.158696,1.0773,0.548226,0.835506,0.28728,0,0,0,0,0,0
0,0,0,0,0,0,0,0.100548,0.327978,0.907326,1.56807,2.02293,2.200086,2.10672,1.565676,1.17306,0.811566,0.277704,0,0,0,0,0,0
0,0,0,0,0,0,0,0.380646,0.713412,1.070118,1.824228,2.113902,2.20248,2.10672,1.829016,1.41246,0.150822,0.064638,0,0,0,0,0,0
0,0,0,0,0,0,0,0.38304,0.797202,1.434006,1.845774,2.109114,2.195298,2.099538,1.81944,1.395702,0.864234,0.320796,0,0,0,0,0,0
0,0,0,0,0,0,0,0.064638,0.435708,1.383732,1.840986,2.104326,2.19051,2.092356,1.666224,1.05336,0.148428,0.062244,0,0,0,0,0,0
0,0,0,0,0,0,0,0.337554,0.414162,1.299942,1.730862,2.113902,2.121084,1.919988,1.225728,1.242486,0.55062,0.217854,0,0,0,0,0,0
0,0,0,0,0,0,0,0.33516,0.555408,0.943236,1.534554,1.357398,1.469916,1.929564,1.61595,1.08927,0.174762,0.079002,0,0,0,0,0,0
0,0,0,0,0,0,0,0.380646,0.857052,1.338246,1.529766,1.18503,1.355004,1.311912,1.345428,0.907326,0.40698,0.076608,0,0,0,0,0,0
0,0,0,0,0,0,0,0.069426,0.22743,0.234612,0.316008,0.402192,0.354312,0.342342,0.304038,0.2394,0.189126,0.189126,0,0,0,0,0,0
0,0,0,0,0,0,0,0.28728,0.15561,0.253764,0.351918,0.521892,0.732564,0.576954,0.301644,0.361494,0.289674,0.074214,0,0,0,0,0,0
0,0,0,0,0,0,0,0.232218,0.337554,0.531468,0.880992,1.098846,0.859446,0.995904,1.350216,1.168272,0.857052,0.282492,0,0,0,0,0,0
0,0,0,0,0,0,0,0.33516,0.749322,1.30473,1.323882,1.826622,1.946322,1.948716,1.144332,1.371762,0.792414,0.308826,0,0,0,0,0,0
0,0,0,0,0,0,0,0.368676,0.912114,1.32867,1.704528,1.836198,2.056446,1.936746,1.63989,1.36458,0.828324,0.301644,0,0,0,0,0,0
0,0,0,0,0,0,0,0.366282,0.90972,1.42443,1.78353,2.008566,2.044476,2.066022,1.78353,1.355004,0.799596,0.294462,0,0,0,0,0,0
0,0,0,0,0,0,0,0.363888,0.904932,1.419642,1.829016,2.085174,2.137842,2.037294,1.776348,1.347822,0.823536,0.28728,0,0,0,0,0,0
0,0,0,0,0,0,0,0.361494,0.833112,1.40049,1.766772,2.044476,2.1546,2.051658,1.766772,1.338246,0.816354,0.282492,0,0,0,0,0,0
0,0,0,0,0,0,0,0.354312,0.89775,1.410066,1.817046,2.073204,2.056446,1.884078,1.75959,1.32867,0.806778,0.220248,0,0,0,0,0,0
0,0,0,0,0,0,0,0.258552,0.77805,0.64638,0.763686,1.211364,0.8379,0.569772,0.677502,0.517104,0.703836,0.268128,0,0,0,0,0,0
0,0,0,0,0,0,0,0.34713,0.871416,1.369368,1.781136,1.972656,2.003778,1.977444,1.697346,1.30473,0.79002,0.260946,0,0,0,0,0,0
0,0,0,0,0,0,0,0.318402,0.612864,1.062936,1.625526,1.90323,2.101932,2.018142,1.730862,1.30473,0.782838,0.256158,0,0,0,0,0,0
0,0,0,0,0,0,0,0.198702,0.493164,0.699048,0.483588,1.187424,0.995904,1.290366,1.319094,1.134756,0.529074,0.13167,0,0,0,0,0,0
0,0,0,0,0,0,0,0.282492,0.830718,1.383732,1.788318,2.039688,1.850562,1.989414,1.709316,1.287972,0.768474,0.244188,0,0,0,0,0,0
0,0,0,0,0,0,0,0.318402,0.87381,1.378944,1.776348,2.032506,2.104326,1.994202,1.706922,1.278396,0.761292,0.237006,0,0,0,0,0,0
0,0,0,0,0,0,0,0.337554,0.869022,1.371762,1.766772,2.025324,2.097144,1.984626,1.69974,1.271214,0.751716,0.232218,0,0,0,0,0,0
0,0,0,0,0,0,0,0.33516,0.770868,1.369368,1.769166,2.018142,2.089962,1.977444,1.690164,1.261638,0.74214,0.225036,0,0,0,0,0,0
0,0,0,0,0,0,0,0.306432,0.792414,1.347822,1.750014,1.989414,2.08278,1.967868,1.682982,1.254456,0.737352,0.210672,0,0,0,0,0,0
0,0,0,0,0,0,0,0.325584,0.857052,1.357398,1.754802,2.003778,2.073204,1.960686,1.673406,1.247274,0.73017,0.21546,0,0,0,0,0,0
0,0,0,0,0,0,0,0.325584,0.845082,1.350216,1.74762,1.991808,2.066022,1.948716,1.654254,1.22094,0.722988,0.208278,0,0,0,0,0,0
0,0,0,0,0,0,0,0.320796,0.845082,1.345428,1.740438,1.982232,2.05884,1.943928,1.656648,1.225728,0.715806,0.201096,0,0,0,0,0,0
0,0,0,0,0,0,0,0.318402,0.840294,1.338246,1.73565,1.979838,2.049264,1.934352,1.649466,1.199394,0.708624,0.19152,0,0,0,0,0,0
0,0,0,0,0,0,0,0.306432,0.835506,1.331064,1.728468,1.972656,2.042082,1.92717,1.635102,1.204182,0.699048,0.184338,0,0,0,0,0,0
0,0,0,0,0,0,0,0.308826,0.830718,1.323882,1.718892,1.965474,2.025324,1.90323,1.625526,1.194606,0.691866,0.177156,0,0,0,0,0,0
0,0,0,0,0,0,0,0.306432,0.82593,1.321488,1.714104,1.958292,2.025324,1.910412,1.625526,1.199394,0.689472,0.184338,0,0,0,0,0,0
0,0,0,0,0,0,0,0.301644,0.821142,1.314306,1.706922,1.948716,2.018142,1.90323,1.618344,1.192212,0.672714,0.177156,0,0,0,0,0,0
0,0,0,0,0,0,0,0.296856,0.81396,1.307124,1.69974,1.941534,2.008566,1.884078,1.59201,1.165878,0.665532,0.158004,0,0,0,0,0,0
0,0,0,0,0,0,0,0.292068,0.804384,1.299942,1.692558,1.934352,2.001384,1.874502,1.596798,1.170666,0.655956,0.165186,0,0,0,0,0,0
0,0,0,0,0,0,0,0.320796,0.816354,1.36458,1.75959,2.006172,2.008566,1.896048,1.5561,0.600894,0.284886,0.19152,0,0,0,0,0,0
0,0,0,0,0,0,0,0.258552,0.854658,1.02942,0.88578,1.201788,1.7955,1.694952,1.127574,0.708624,0.39501,0.052668,0,0,0,0,0,0
0,0,0,0,0,0,0,0.160398,0.246582,0.265734,0.399798,0.703836,0.536256,0.505134,0.28728,0.512316,0.160398,0.081396,0,0,0,0,0,0
0,0,0,0,0,0,0,0.308826,0.842688,1.343034,1.738044,1.982232,2.049264,1.934352,1.647072,1.218546,0.701442,0.17955,0,0,0,0,0,0
0,0,0,0,0,0,0,0.304038,0.835506,1.335852,1.730862,1.972656,2.039688,1.924776,1.63989,1.213758,0.69426,0.174762,0,0,0,0,0,0
0,0,0,0,0,0,0,0.296856,0.818748,1.32867,1.72368,1.965474,2.032506,1.917594,1.632708,1.206576,0.689472,0.172368,0,0,0,0,0,0
0,0,0,0,0,0,0,0.294462,0.823536,1.321488,1.714104,1.958292,2.025324,1.910412,1.625526,1.199394,0.684684,0.16758,0,0,0,0,0,0
0,0,0,0,0,0,0,0.289674,0.818748,1.314306,1.706922,1.948716,2.018142,1.90323,1.618344,1.194606,0.679896,0.165186,0,0,0,0,0,0
0,0,0,0,0,0,0,0.265734,0.699048,1.283184,1.299942,1.87929,1.87929,1.773954,1.527372,1.129968,0.672714,0.162792,0,0,0,0,0,0
0,0,0,0,0,0,0,0.220248,0.677502,1.0773,1.66383,1.381338,1.994202,1.881684,1.606374,1.046178,0.49077,0.160398,0,0,0,0,0,0
0,0,0,0,0,0,0,0.27531,0.799596,1.29276,1.685376,1.92717,1.994202,1.881684,1.599192,1.177848,0.667926,0.158004,0,0,0,0,0,0
0,0,0,0,0,0,0,0.270522,0.792414,1.285578,1.6758,1.917594,1.98702,1.874502,1.594404,1.17306,0.663138,0.15561,0,0,0,0,0,0
0,0,0,0,0,0,0,0.26334,0.734958,1.259244,1.647072,1.87929,1.884078,1.778742,1.587222,1.168272,0.651168,0.146034,0,0,0,0,0,0
0,0,0,0,0,0,0,0.256158,0.77805,1.271214,1.661436,1.90323,1.972656,1.860138,1.582434,1.163484,0.655956,0.150822,0,0,0,0,0,0
0,0,0,0,0,0,0,0.253764,0.758898,1.204182,1.62792,1.896048,1.965474,1.85535,1.575252,1.158696,0.653562,0.148428,0,0,0,0,0,0
0,0,0,0,0,0,0,0.244188,0.749322,1.23291,1.618344,1.850562,1.872108,1.766772,1.570464,1.153908,0.648774,0.146034,0,0,0,0,0,0
0,0,0,0,0,0,0,0.244188,0.758898,1.249668,1.637496,1.881684,1.95111,1.84338,1.553706,1.14912,0.64638,0.146034,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2394,0.751716,1.242486,1.630314,1.874502,1.943928,1.836198,1.560888,1.132362,0.643986,0.117306,0,0,0,0,0,0
0,0,0,0,0,0,0,0.234612,0.746928,1.230516,1.623132,1.86732,1.936746,1.83141,1.553706,1.139544,0.639198,0.14364,0,0,0,0,0,0
0,0,0,0,0,0,0,0.229824,0.739746,1.22094,1.606374,1.850562,1.931958,1.824228,1.548918,1.122786,0.636804,0.141246,0,0,0,0,0,0
0,0,0,0,0,0,0,0.222642,0.732564,1.22094,1.608768,1.852956,1.924776,1.81944,1.546524,1.134756,0.636804,0.138852,0,0,0,0,0,0
